Applicant_ID,default_status
Apcnt_1005500,0.38667414191031474
Apcnt_1005524,0.25781397561783637
Apcnt_1005544,0.05306231850782323
Apcnt_1005552,0.11547412619879835
Apcnt_1005560,0.3642907512636567
Apcnt_1005572,0.4641112207649167
Apcnt_1005576,0.33451722520338817
Apcnt_1005580,0.4609947550518028
Apcnt_1005600,0.03693603493894411
Apcnt_1005612,0.02808780113138804
Apcnt_1005616,0.2737523217818615
Apcnt_1005620,0.0352876180437902
Apcnt_1005624,0.005089711032752848
Apcnt_1005636,0.026573017809194452
Apcnt_1005644,0.14493986620534152
Apcnt_1005656,0.01151381579217653
Apcnt_1005684,0.431276829781451
Apcnt_1005692,0.006499728680862752
Apcnt_1005700,0.06626588467488446
Apcnt_1005704,0.2390619800854899
Apcnt_1005712,0.2565886399873705
Apcnt_1005716,0.06301489405683755
Apcnt_1005740,0.07804040297822243
Apcnt_1005752,0.028112266238616047
Apcnt_1005768,0.008000801264129208
Apcnt_1005776,0.3370848827153239
Apcnt_1005796,0.12023579840354924
Apcnt_1005804,0.0051206434227971135
Apcnt_1005812,0.33372886057958795
Apcnt_1005840,0.35607034659031556
Apcnt_1005872,0.07665821880423306
Apcnt_1005896,0.17543863123806996
Apcnt_1005908,0.033122310149076954
Apcnt_1005944,0.6750961165252446
Apcnt_1005952,0.457080438610101
Apcnt_1005972,0.4189000190238952
Apcnt_1005980,0.16128037693320385
Apcnt_1006028,0.07161933615373915
Apcnt_1006032,0.12316407233857583
Apcnt_1006044,0.014621915454158075
Apcnt_1006056,0.5068588795137239
Apcnt_1006064,0.5821828045088681
Apcnt_1006084,0.06554100296129897
Apcnt_1006088,0.06100828877816455
Apcnt_1006108,0.08627080482042845
Apcnt_1006124,0.06163174811611102
Apcnt_1006132,0.7813804800712094
Apcnt_1006136,0.13274668148712937
Apcnt_1006144,0.0028325096732874167
Apcnt_1006160,0.6907463318171251
Apcnt_1006168,0.6412229055983357
Apcnt_1006228,0.6025032442644168
Apcnt_1006236,0.576548919357768
Apcnt_1006276,0.4742935935356065
Apcnt_1006280,0.6379225497212732
Apcnt_1006300,0.008004835065936257
Apcnt_1006304,0.2407727493481793
Apcnt_1006320,0.009389021927105405
Apcnt_1006324,0.5151014758177831
Apcnt_1006328,0.29695925776021626
Apcnt_1006368,0.07112451457822276
Apcnt_1006376,0.21593340057870802
Apcnt_1006384,0.14597831317371252
Apcnt_1006396,0.2581473648572889
Apcnt_1006404,0.19203244517072482
Apcnt_1006444,0.08777917461104331
Apcnt_1006448,0.20169751630178806
Apcnt_1006452,0.19694119842968227
Apcnt_1006456,0.4244555726079417
Apcnt_1006460,0.08646813295056315
Apcnt_1006476,0.24372121585205767
Apcnt_1006488,0.33702297522792063
Apcnt_1006492,0.11390634528589788
Apcnt_1006496,0.15086559743727918
Apcnt_1006504,0.33242812185459225
Apcnt_1006520,0.0700167728893522
Apcnt_1006524,0.1822990711478698
Apcnt_1006528,0.11212276919172395
Apcnt_1006560,0.06483358163547755
Apcnt_1006564,0.28185203111261437
Apcnt_1006568,0.08102554348850678
Apcnt_1006572,0.10424064707769963
Apcnt_1006576,0.28597466208609373
Apcnt_1006592,0.476318860337952
Apcnt_1006604,0.19080985862804428
Apcnt_1006620,0.1871335290636703
Apcnt_1006632,0.0230697317577936
Apcnt_1006652,0.7151815158732882
Apcnt_1006692,0.015905732251927433
Apcnt_1006716,0.5439441874044028
Apcnt_1006720,0.4982721912040659
Apcnt_1006732,0.08700926814929512
Apcnt_1006744,0.5540714229352334
Apcnt_1006752,0.6634899352898748
Apcnt_1006764,0.10987260645384622
Apcnt_1006792,0.07126117042758812
Apcnt_1006796,0.03918648768535599
Apcnt_1006804,0.7897312516664944
Apcnt_1006824,0.2934428169061535
Apcnt_1006840,0.1735353956145938
Apcnt_1006844,0.7727498582853716
Apcnt_1006848,0.5459007805329068
Apcnt_1006852,0.07237092191887223
Apcnt_1006868,0.009063854628768261
Apcnt_1006880,0.507588190889166
Apcnt_1006896,0.08416976208069002
Apcnt_1006912,0.0036388194762614124
Apcnt_1006916,0.0057577918402855945
Apcnt_1006932,0.03338654327729891
Apcnt_1006936,0.021280479698487353
Apcnt_1006944,0.005080798330943672
Apcnt_1006952,0.0192068382609316
Apcnt_1006968,0.008512457054669093
Apcnt_1006980,0.008039324073505012
Apcnt_1006984,0.26969023071826986
Apcnt_1007044,0.3587578706141699
Apcnt_1007052,0.12823715943626224
Apcnt_1007060,0.853371650324269
Apcnt_1007080,0.07457537458384947
Apcnt_1007092,0.22894018476584982
Apcnt_1007100,0.004826656386027938
Apcnt_1007104,0.004770546131884901
Apcnt_1007108,0.07715670655796583
Apcnt_1007124,0.20729552950896604
Apcnt_1007140,0.008909739520052416
Apcnt_1007184,0.023024108747649763
Apcnt_1007192,0.012793080793120741
Apcnt_1007204,0.10521105500109958
Apcnt_1007212,0.13637416428229662
Apcnt_1007232,0.10562195837561218
Apcnt_1007260,0.1421882918253258
Apcnt_1007284,0.05761738962410294
Apcnt_1007288,0.216052157801993
Apcnt_1007300,0.09522906592482556
Apcnt_1007304,0.052862774228376576
Apcnt_1007336,0.37022395795400403
Apcnt_1007348,0.1519561919724498
Apcnt_1007352,0.06644420609329911
Apcnt_1007356,0.37119165385018427
Apcnt_1007360,0.3849517438903849
Apcnt_1007364,0.9006847001671321
Apcnt_1007408,0.5542832661909926
Apcnt_1007412,0.26839357321612284
Apcnt_1007416,0.050083082887407246
Apcnt_1007424,0.03665643769780118
Apcnt_1007468,0.13791250543501346
Apcnt_1007476,0.1284018372731205
Apcnt_1007480,0.03940179225503537
Apcnt_1007488,0.06553571384774985
Apcnt_1007496,0.16675430180401055
Apcnt_1007500,0.13837902075334088
Apcnt_1007504,0.4354122201968659
Apcnt_1007512,0.09608801826652509
Apcnt_1007516,0.025740673047153377
Apcnt_1007528,0.11444327799236675
Apcnt_1007544,0.4819605818816187
Apcnt_1007552,0.008581932816596072
Apcnt_1007568,0.10770001968519062
Apcnt_1007572,0.35338292550231826
Apcnt_1007576,0.5726267195228997
Apcnt_1007608,0.44420115667991006
Apcnt_1007616,0.034417242883947194
Apcnt_1007636,0.14801010277681848
Apcnt_1007644,0.11926067490991922
Apcnt_1007672,0.3416437583886164
Apcnt_1007704,0.3105816810220572
Apcnt_1007708,0.07631164459291256
Apcnt_1007720,0.2738778951412817
Apcnt_1007728,0.10237369235712286
Apcnt_1007756,0.06286821454708304
Apcnt_1007760,0.038062417731896454
Apcnt_1007764,0.08856308987846687
Apcnt_1007772,0.08130699684986674
Apcnt_1007796,0.6346029714892735
Apcnt_1007808,0.06352485530193919
Apcnt_1007820,0.2165923256526064
Apcnt_1007832,0.5361985478455579
Apcnt_1007844,0.7358757243258469
Apcnt_1007868,0.3415132135170996
Apcnt_1007884,0.41246065176047736
Apcnt_1007908,0.005797845782419733
Apcnt_1007916,0.09422218817833902
Apcnt_1007920,0.6035312110659098
Apcnt_1007928,0.020588607181257587
Apcnt_1007952,0.04108620754894202
Apcnt_1007996,0.11325802551306309
Apcnt_1008000,0.1565369881245046
Apcnt_1008004,0.08920857229968114
Apcnt_1008008,0.23314238848604932
Apcnt_1008024,0.723868270990521
Apcnt_1008052,0.1778341000708457
Apcnt_1008056,0.06294330360011116
Apcnt_1008072,0.02947002017592183
Apcnt_1008096,0.5376738043620607
Apcnt_1008104,0.014085483031389344
Apcnt_1008108,0.005654895514190527
Apcnt_1008120,0.030952724087977543
Apcnt_1008128,0.019581611109752862
Apcnt_1008136,0.010726681192364754
Apcnt_1008144,0.01954593150484441
Apcnt_1008160,0.021813257292367674
Apcnt_1008208,0.04207585351478464
Apcnt_1008212,0.23556983912178941
Apcnt_1008260,0.10914968770417464
Apcnt_1008264,0.16184837170342448
Apcnt_1008268,0.008770703082629254
Apcnt_1008276,0.09265540525577129
Apcnt_1008284,0.04112216321494313
Apcnt_1008288,0.4649986469932041
Apcnt_1008292,0.34300271765567486
Apcnt_1008332,0.11401990137690236
Apcnt_1008352,0.6969308919367366
Apcnt_1008356,0.02929721370892704
Apcnt_1008396,0.13418405495060287
Apcnt_1008412,0.11166371453223392
Apcnt_1008444,0.15825940530582297
Apcnt_1008460,0.5050961170272451
Apcnt_1008468,0.4224112826085467
Apcnt_1008472,0.025618374518711427
Apcnt_1008476,0.07376878208667008
Apcnt_1008508,0.011472493978110619
Apcnt_1008556,0.27674599001132416
Apcnt_1008560,0.11797007081547299
Apcnt_1008564,0.06255588819089802
Apcnt_1008576,0.13466413196575897
Apcnt_1008616,0.04783882712663608
Apcnt_1008624,0.047960506430083136
Apcnt_1008628,0.01584048958075728
Apcnt_1008648,0.6727951691309256
Apcnt_1008680,0.12140420472540976
Apcnt_1008684,0.05486321061589014
Apcnt_1008696,0.3948469795365001
Apcnt_1008700,0.08870150547599633
Apcnt_1008708,0.006174158193164565
Apcnt_1008716,0.013759174255134166
Apcnt_1008740,0.16701070321506398
Apcnt_1008744,0.010861915134113057
Apcnt_1008768,0.07980481099704896
Apcnt_1008776,0.04422765135563555
Apcnt_1008812,0.13423973499260658
Apcnt_1008824,0.04596036959491033
Apcnt_1008828,0.03226031464181794
Apcnt_1008832,0.1590151655318663
Apcnt_1008836,0.013115056192942032
Apcnt_1008852,0.020991923465337483
Apcnt_1008872,0.00833448029235031
Apcnt_1008884,0.1967317502333521
Apcnt_1008896,0.014472108304008304
Apcnt_1008904,0.03080030047190748
Apcnt_1008916,0.1728027734447066
Apcnt_1008920,0.1954867164400564
Apcnt_1008924,0.20012721696922012
Apcnt_1008928,0.41896061771042475
Apcnt_1008944,0.042884233278646613
Apcnt_1008960,0.0055947104218124774
Apcnt_1008976,0.0034488440729818657
Apcnt_1008988,0.028849620212723564
Apcnt_1009008,0.3369386833747679
Apcnt_1009020,0.3029972998799142
Apcnt_1009024,0.16504822939326041
Apcnt_1009028,0.4391992480634016
Apcnt_1009036,0.4990002482299071
Apcnt_1009048,0.3910915442382756
Apcnt_1009080,0.8321674076301877
Apcnt_1009084,0.06966579604598573
Apcnt_1009136,0.028714554814134922
Apcnt_1009148,0.6480226992398191
Apcnt_1009152,0.16375066885387268
Apcnt_1009168,0.016941918473794518
Apcnt_1009192,0.05516423312729579
Apcnt_1009204,0.018891784484412397
Apcnt_1009208,0.11852169576964226
Apcnt_1009220,0.007936422112448103
Apcnt_1009224,0.02027591440049272
Apcnt_1009228,0.0018229829039664413
Apcnt_1009232,0.02575328141790787
Apcnt_1009240,0.020417920649629873
Apcnt_1009244,0.008247750307515013
Apcnt_1009344,0.13510548223735933
Apcnt_1009352,0.11157487299812828
Apcnt_1009360,0.09145250347287019
Apcnt_1009364,0.029683019028490916
Apcnt_1009372,0.5064267454476712
Apcnt_1009384,0.09160741049399622
Apcnt_1009396,0.03621343086314937
Apcnt_1009424,0.4839934749949802
Apcnt_1009440,0.20625037786130224
Apcnt_1009448,0.2284631727267937
Apcnt_1009480,0.08516804268368762
Apcnt_1009504,0.2103231813534757
Apcnt_1009528,0.21956793412166378
Apcnt_1009560,0.3708970808687521
Apcnt_1009564,0.035943601661099875
Apcnt_1009572,0.04967155250170876
Apcnt_1009584,0.0256423492721767
Apcnt_1009592,0.14691870064477422
Apcnt_1009596,0.11662999579866468
Apcnt_1009616,0.2594879651492411
Apcnt_1009620,0.5675268823537313
Apcnt_1009624,0.18872661502699375
Apcnt_1009632,0.34922903991370696
Apcnt_1009636,0.07512185392110146
Apcnt_1009644,0.36727714501233527
Apcnt_1009656,0.20737427421745855
Apcnt_1009664,0.16768070479897781
Apcnt_1009676,0.23327974224918505
Apcnt_1009684,0.02673844685773929
Apcnt_1009696,0.8065880226979039
Apcnt_1009712,0.08354618128645022
Apcnt_1009716,0.4223287560827922
